,Product Name,Product Code,Regular Price,Happy Price,Discount,Page Link,Image Link,Category
95,Gembird Compact multimedia keyboard,Шифра: 58826,289 Ден.,279 Ден.,-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58826,https://setec.mk/image/cache/catalog/Product/58826_0-228x228.jpg,Компјутери и IT Опрема
96,Gembird Multimedia keyboard,Шифра: 58827,299 Ден.,279 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58827,https://setec.mk/image/cache/catalog/Product/58827_0-228x228.jpg,Компјутери и IT Опрема
97,Meetion K100 Black USB Keyboard US,Шифра: 16378,289 Ден.,279 Ден.,-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-k100-black-usb-keyboard-us16378,https://setec.mk/image/cache/catalog/Product/16378_0-228x228.jpg,Компјутери и IT Опрема
98,Gembird Multimedia keyboard,Шифра: 58825,319 Ден.,299 Ден.,-6%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58825,https://setec.mk/image/cache/catalog/Product/58825_0-228x228.jpg,Компјутери и IT Опрема
99,ST LK-401W+LK-202,Шифра: 47690,349 Ден.,349 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/st-lk-401w-lk-20247690,https://setec.mk/image/cache/catalog/Product/47690_0-228x228.jpg,Компјутери и IT Опрема
100,Delux DLK-3100U Slim Multimedia Keyboard,Шифра: 37464,399 Ден.,369 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/delux-dlk-3100u-slim-multimedia-keyboard37464,https://setec.mk/image/cache/catalog/Product/37464_0-228x228.jpg,Компјутери и IT Опрема
101,Gembird Multimedia keyboard with phone stand,Шифра: 58828,399 Ден.,369 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58828,https://setec.mk/image/cache/catalog/Product/58828_0-228x228.jpg,Компјутери и IT Опрема
102,Meetion K300 Silent keyboard Black US,Шифра: 16376,399 Ден.,389 Ден.,-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-k300-silent-keyboard-black-us16376,https://setec.mk/image/cache/catalog/Product/16376_0-228x228.jpg,Компјутери и IT Опрема
103,Meetion K841 USB ultrathin keyboard US,Шифра: 17567,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=17567,https://setec.mk/image/cache/catalog/Product/17567_0-228x228.jpg,Компјутери и IT Опрема
104,Meetion Mini K400 Silent keyboard US,Шифра: 17565,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=17565,https://setec.mk/image/cache/catalog/Product/17565_0-228x228.jpg,Компјутери и IT Опрема
105,Modecom Multimedia keyboard MC-5006,Шифра: 44031,449 Ден.,409 Ден.,-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/modecom-multimedia-keyboard-mc-500644031,https://setec.mk/image/cache/catalog/Product/44031_0-228x228.jpg,Компјутери и IT Опрема
106,Gembird Keyboard & Mouse  Multimedia desktop set,Шифра: 58823,449 Ден.,429 Ден.,-4%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58823,https://setec.mk/image/cache/catalog/Product/58823_0-228x228.jpg,Компјутери и IT Опрема
107,Genius KB-117 keyboard,Шифра: 56225,499 Ден.,429 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-kb-117-keyboard56225,https://setec.mk/image/cache/catalog/Product/56225_0-228x228.jpg,Компјутери и IT Опрема
108,Meetion K300 Silent keyboard White US,Шифра: 16377,449 Ден.,439 Ден.,-2%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-k300-silent-keyboard-white-us16377,https://setec.mk/image/cache/catalog/Product/16377_0-228x228.jpg,Компјутери и IT Опрема
109,Genius LuxeMate 110 keyboard,Шифра: 57404,499 Ден.,449 Ден.,-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-luxemate-110-keyboard57404,https://setec.mk/image/cache/catalog/Product/57404_0-228x228.jpg,Компјутери и IT Опрема
110,Genius KB-100X BasIc Keyboard,Шифра: 56226,499 Ден.,459 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-kb-100x-basic-keyboard56226,https://setec.mk/image/cache/catalog/Product/56226_0-228x228.jpg,Компјутери и IT Опрема
111,Genius KB-100 Smart keyboard,Шифра: 47476,599 Ден.,479 Ден.,-20%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-kb-100-smart-keyboard47476,https://setec.mk/image/cache/catalog/Product/47476_0-228x228.jpg,Компјутери и IT Опрема
112,Genius KB-116 keyboard,Шифра: 54499,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-kb-116-keyboard54499,https://setec.mk/image/cache/catalog/Product/54499_0-228x228.jpg,Компјутери и IT Опрема
113,Genius SlimStar 130 Keyboard,Шифра: 43427,529 Ден.,489 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-slimstar-130-keyboard43427,https://setec.mk/image/cache/catalog/Product/43427_0-228x228.jpg,Компјутери и IT Опрема
114,Meetion K9320 GAMING Keyboard Black,Шифра: 17446,499 Ден.,489 Ден.,-2%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-k9320-gaming-keyboard-black17446,https://setec.mk/image/cache/catalog/Product/17446_0-228x228.jpg,Компјутери и IT Опрема
115,Modecom Gaming Keyboard and Mouse Pad Modecom Volcano Erebus,Шифра: 15848,699 Ден.,489 Ден.,-30%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/modecom-gaming-keyboard-and-mouse-pad-modecom-volcano-erebus15848,https://setec.mk/image/cache/catalog/Product/15848_0-228x228.jpg,Компјутери и IT Опрема
116,Genius KB-125 keyboard,Шифра: 43426,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-kb-125-keyboard43426,https://setec.mk/image/cache/catalog/Product/43426_0-228x228.jpg,Компјутери и IT Опрема
117,Meetion C4120 Wireless Combo Black Keyboard + Mouse,Шифра: 16382,849 Ден.,499 Ден.,-41%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/meetion-c4120-wireless-combo-black-keyboard-mouse-16382,https://setec.mk/image/cache/catalog/Product/16382_0-228x228.jpg,Компјутери и IT Опрема
118,Gembird 3-color backlight multimedia keyboard,Шифра: 58831,549 Ден.,509 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=58831,https://setec.mk/image/cache/catalog/Product/58831_0-228x228.jpg,Компјутери и IT Опрема
119,Genius RS,Шифра: 37476,519 Ден.,509 Ден.,-2%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-rs37476,https://setec.mk/image/cache/catalog/Product/37476_0-228x228.jpg,Компјутери и IT Опрема
120,Genius RS Slim Star M200 Multimedia keyboard,Шифра: 56233,599 Ден.,559 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-rs-slim-star-m200-multimedia-keyboard56233,https://setec.mk/image/cache/catalog/Product/56233_0-228x228.jpg,Компјутери и IT Опрема
121,Genius SlimStar 230 Keyboard,Шифра: 49176,599 Ден.,559 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури/genius-slimstar-230-keyboard49176,https://setec.mk/image/cache/catalog/Product/49176_0-228x228.jpg,Компјутери и IT Опрема
122,Genius SlimStar 7100X Wireless Keyboard,Шифра: 59596,599 Ден.,569 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59596,https://setec.mk/image/cache/catalog/Product/59596_0-228x228.jpg,Компјутери и IT Опрема
123,Genius SlimStar 820 Multimedia keyboard,Шифра: 59595,599 Ден.,569 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/тастатури?product_id=59595,https://setec.mk/image/cache/catalog/Product/59595_0-228x228.jpg,Компјутери и IT Опрема
124,ESTILLO Mouse Pad,Шифра: 23787,79 Ден.,59 Ден.,-25%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/estillo-mouse-pad23787,https://setec.mk/image/cache/catalog/Product/23787_0-228x228.jpg,Компјутери и IT Опрема
125,18.01.2040-50 Mouse Pad,Шифра: 15518,89 Ден.,89 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/18012040-50-mouse-pad15518,https://setec.mk/image/cache/catalog/Product/15518_0-228x228.jpg,Компјутери и IT Опрема
126,18.01.2041-50 Mouse Pad,Шифра: 15519,89 Ден.,89 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/18012041-50-mouse-pad15519,https://setec.mk/image/cache/catalog/Product/15519_0-228x228.jpg,Компјутери и IT Опрема
127,ESTILLO Mouse Pad Landscape pictures,Шифра: 23786,99 Ден.,89 Ден.,-10%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/estillo-mouse-pad-landscape-pictures23786,https://setec.mk/image/cache/catalog/Product/23786_0-228x228.jpg,Компјутери и IT Опрема
128,Meetion Mouse M360 Black,Шифра: 16098,99 Ден.,99 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/meetion-mouse-m360-black16098,https://setec.mk/image/cache/catalog/Product/16098_0-228x228.jpg,Компјутери и IT Опрема
129,ST LK-143,Шифра: 15875,249 Ден.,99 Ден.,-60%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/st-lk-14315875,https://setec.mk/image/cache/catalog/Product/15875_0-228x228.jpg,Компјутери и IT Опрема
130,X5TECH Mouse Pad Cloth Pad-10,Шифра: 23449,99 Ден.,99 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/x5tech-mouse-pad-cloth-pad-1023449,https://setec.mk/image/cache/catalog/Product/23449_0-228x228.jpg,Компјутери и IT Опрема
131,LOGIC Optical Mouse LM-11,Шифра: 15756,130 Ден.,129 Ден.,-1%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/logic-optical-mouse-lm-1115756,https://setec.mk/image/cache/catalog/Product/15756_0-228x228.jpg,Компјутери и IT Опрема
132,ST K-132 (B),Шифра: 15867,139 Ден.,129 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/st-k-132-b15867,https://setec.mk/image/cache/catalog/Product/15867_0-228x228.jpg,Компјутери и IT Опрема
133,Meetion PD005 Mouse pad,Шифра: 17645,199 Ден.,139 Ден.,-30%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци?product_id=17645,https://setec.mk/image/cache/catalog/Product/17645_0-228x228.jpg,Компјутери и IT Опрема
134,Gembird Wired optical mouse,Шифра: 17590,149 Ден.,149 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци?product_id=17590,https://setec.mk/image/cache/catalog/Product/17590_0-228x228.jpg,Компјутери и IT Опрема
